,Unnamed: 0,state,article_title,url,article_quality,revision_id,state_population,region,regional_division,region_population
7409,3825,Illinois,"Algonquin, Illinois","https://en.wikipedia.org/wiki/Algonquin,_Illinois",C,1171161878,12582032,Midwest,East North Central,47097779
7410,3826,Illinois,"Alhambra, Illinois","https://en.wikipedia.org/wiki/Alhambra,_Illinois",GA,1166384715,12582032,Midwest,East North Central,47097779
7411,3827,Illinois,"Allendale, Illinois","https://en.wikipedia.org/wiki/Allendale,_Illinois",C,1175870100,12582032,Midwest,East North Central,47097779
7412,3828,Illinois,"Allenville, Illinois","https://en.wikipedia.org/wiki/Allenville,_Illinois",Start,1166385059,12582032,Midwest,East North Central,47097779
7413,3829,Illinois,"Allerton, Illinois","https://en.wikipedia.org/wiki/Allerton,_Illinois",C,1166385071,12582032,Midwest,East North Central,47097779
7414,3830,Illinois,"Alma, Illinois","https://en.wikipedia.org/wiki/Alma,_Illinois",C,1166385220,12582032,Midwest,East North Central,47097779
7415,3831,Illinois,"Alorton, Illinois","https://en.wikipedia.org/wiki/Alorton,_Illinois",C,1166385373,12582032,Midwest,East North Central,47097779
7416,3832,Illinois,"Alpha, Illinois","https://en.wikipedia.org/wiki/Alpha,_Illinois",C,1166385399,12582032,Midwest,East North Central,47097779
7417,3833,Illinois,"Alsey, Illinois","https://en.wikipedia.org/wiki/Alsey,_Illinois",C,1166385510,12582032,Midwest,East North Central,47097779
7418,3834,Illinois,"Alsip, Illinois","https://en.wikipedia.org/wiki/Alsip,_Illinois",C,1173398414,12582032,Midwest,East North Central,47097779
7419,3835,Illinois,"Altamont, Illinois","https://en.wikipedia.org/wiki/Altamont,_Illinois",C,1174905869,12582032,Midwest,East North Central,47097779
7420,3836,Illinois,"Alton, Illinois","https://en.wikipedia.org/wiki/Alton,_Illinois",C,1178078771,12582032,Midwest,East North Central,47097779
7421,3837,Illinois,"Altona, Illinois","https://en.wikipedia.org/wiki/Altona,_Illinois",C,1166385737,12582032,Midwest,East North Central,47097779
7422,3838,Illinois,"Alto Pass, Illinois","https://en.wikipedia.org/wiki/Alto_Pass,_Illinois",C,1171830300,12582032,Midwest,East North Central,47097779
7423,3839,Illinois,"Alvin, Illinois","https://en.wikipedia.org/wiki/Alvin,_Illinois",C,1166385860,12582032,Midwest,East North Central,47097779
7424,3840,Illinois,"Amboy, Illinois","https://en.wikipedia.org/wiki/Amboy,_Illinois",C,1171055592,12582032,Midwest,East North Central,47097779
7425,3841,Illinois,"Anchor, Illinois","https://en.wikipedia.org/wiki/Anchor,_Illinois",C,1166483489,12582032,Midwest,East North Central,47097779
7426,3842,Illinois,"Andalusia, Illinois","https://en.wikipedia.org/wiki/Andalusia,_Illinois",Start,1166483516,12582032,Midwest,East North Central,47097779
7427,3843,Illinois,"Andover, Illinois","https://en.wikipedia.org/wiki/Andover,_Illinois",C,1166483668,12582032,Midwest,East North Central,47097779
7428,3844,Illinois,"Anna, Illinois","https://en.wikipedia.org/wiki/Anna,_Illinois",GA,1176290797,12582032,Midwest,East North Central,47097779
7429,3845,Illinois,"Annawan, Illinois","https://en.wikipedia.org/wiki/Annawan,_Illinois",C,1165910047,12582032,Midwest,East North Central,47097779
7430,3846,Illinois,"Antioch, Illinois","https://en.wikipedia.org/wiki/Antioch,_Illinois",C,1173508857,12582032,Midwest,East North Central,47097779
7431,3847,Illinois,"Apple River, Illinois","https://en.wikipedia.org/wiki/Apple_River,_Illinois",C,1176970804,12582032,Midwest,East North Central,47097779
7432,3848,Illinois,"Arcola, Illinois","https://en.wikipedia.org/wiki/Arcola,_Illinois",C,1172814968,12582032,Midwest,East North Central,47097779
7433,3849,Illinois,"Arenzville, Illinois","https://en.wikipedia.org/wiki/Arenzville,_Illinois",Start,1166484804,12582032,Midwest,East North Central,47097779
7434,3850,Illinois,"Argenta, Illinois","https://en.wikipedia.org/wiki/Argenta,_Illinois",C,1166484811,12582032,Midwest,East North Central,47097779
7435,3851,Illinois,"Arlington, Illinois","https://en.wikipedia.org/wiki/Arlington,_Illinois",C,1166485040,12582032,Midwest,East North Central,47097779
7436,3852,Illinois,"Arlington Heights, Illinois","https://en.wikipedia.org/wiki/Arlington_Heights,_Illinois",C,1170790637,12582032,Midwest,East North Central,47097779
7437,3853,Illinois,"Armington, Illinois","https://en.wikipedia.org/wiki/Armington,_Illinois",Start,1166485152,12582032,Midwest,East North Central,47097779
7438,3854,Illinois,"Aroma Park, Illinois","https://en.wikipedia.org/wiki/Aroma_Park,_Illinois",C,1167981978,12582032,Midwest,East North Central,47097779
7439,3855,Illinois,"Arrowsmith, Illinois","https://en.wikipedia.org/wiki/Arrowsmith,_Illinois",C,1166485446,12582032,Midwest,East North Central,47097779
7440,3856,Illinois,"Arthur, Illinois","https://en.wikipedia.org/wiki/Arthur,_Illinois",C,1172985081,12582032,Midwest,East North Central,47097779
7441,3857,Illinois,"Ashkum, Illinois","https://en.wikipedia.org/wiki/Ashkum,_Illinois",C,1166485841,12582032,Midwest,East North Central,47097779
7442,3858,Illinois,"Ashland, Illinois","https://en.wikipedia.org/wiki/Ashland,_Illinois",Start,1176767701,12582032,Midwest,East North Central,47097779
7443,3859,Illinois,"Ashley, Illinois","https://en.wikipedia.org/wiki/Ashley,_Illinois",C,1165507673,12582032,Midwest,East North Central,47097779
7444,3860,Illinois,"Ashmore, Illinois","https://en.wikipedia.org/wiki/Ashmore,_Illinois",C,1168060594,12582032,Midwest,East North Central,47097779
7445,3861,Illinois,"Ashton, Illinois","https://en.wikipedia.org/wiki/Ashton,_Illinois",Start,1166486022,12582032,Midwest,East North Central,47097779
7446,3862,Illinois,"Assumption, Illinois","https://en.wikipedia.org/wiki/Assumption,_Illinois",C,1173767272,12582032,Midwest,East North Central,47097779
7447,3863,Illinois,"Astoria, Illinois","https://en.wikipedia.org/wiki/Astoria,_Illinois",C,1166014669,12582032,Midwest,East North Central,47097779
7448,3864,Illinois,"Athens, Illinois","https://en.wikipedia.org/wiki/Athens,_Illinois",C,1174975594,12582032,Midwest,East North Central,47097779
7449,3865,Illinois,"Atkinson, Illinois","https://en.wikipedia.org/wiki/Atkinson,_Illinois",Start,1175437199,12582032,Midwest,East North Central,47097779
7450,3866,Illinois,"Atlanta, Illinois","https://en.wikipedia.org/wiki/Atlanta,_Illinois",C,1165507802,12582032,Midwest,East North Central,47097779
7451,3867,Illinois,"Atwood, Illinois","https://en.wikipedia.org/wiki/Atwood,_Illinois",C,1172985141,12582032,Midwest,East North Central,47097779
7452,3868,Illinois,"Auburn, Illinois","https://en.wikipedia.org/wiki/Auburn,_Illinois",GA,1165507900,12582032,Midwest,East North Central,47097779
7453,3869,Illinois,"Augusta, Illinois","https://en.wikipedia.org/wiki/Augusta,_Illinois",C,1166486891,12582032,Midwest,East North Central,47097779
7454,3870,Illinois,"Aurora, Illinois","https://en.wikipedia.org/wiki/Aurora,_Illinois",B,1179429393,12582032,Midwest,East North Central,47097779
7455,3871,Illinois,"Ava, Illinois","https://en.wikipedia.org/wiki/Ava,_Illinois",C,1165508129,12582032,Midwest,East North Central,47097779
7456,3872,Illinois,"Aviston, Illinois","https://en.wikipedia.org/wiki/Aviston,_Illinois",C,1178147291,12582032,Midwest,East North Central,47097779
7457,3873,Illinois,"Avon, Illinois","https://en.wikipedia.org/wiki/Avon,_Illinois",C,1166487332,12582032,Midwest,East North Central,47097779
7458,3874,Illinois,"Baldwin, Illinois","https://en.wikipedia.org/wiki/Baldwin,_Illinois",C,1166532578,12582032,Midwest,East North Central,47097779
7459,3875,Illinois,"Banner, Illinois","https://en.wikipedia.org/wiki/Banner,_Illinois",C,1166533232,12582032,Midwest,East North Central,47097779
7460,3876,Illinois,"Bannockburn, Illinois","https://en.wikipedia.org/wiki/Bannockburn,_Illinois",GA,1167418822,12582032,Midwest,East North Central,47097779
7461,3877,Illinois,"Bardolph, Illinois","https://en.wikipedia.org/wiki/Bardolph,_Illinois",Start,1166533617,12582032,Midwest,East North Central,47097779
7462,3878,Illinois,"Barrington, Illinois","https://en.wikipedia.org/wiki/Barrington,_Illinois",GA,1169218313,12582032,Midwest,East North Central,47097779
7463,3879,Illinois,"Barrington Hills, Illinois","https://en.wikipedia.org/wiki/Barrington_Hills,_Illinois",C,1177237085,12582032,Midwest,East North Central,47097779
7464,3880,Illinois,"Barry, Illinois","https://en.wikipedia.org/wiki/Barry,_Illinois",Start,1172892686,12582032,Midwest,East North Central,47097779
7465,3881,Illinois,"Bartelso, Illinois","https://en.wikipedia.org/wiki/Bartelso,_Illinois",C,1167562087,12582032,Midwest,East North Central,47097779
7466,3882,Illinois,"Bartlett, Illinois","https://en.wikipedia.org/wiki/Bartlett,_Illinois",C,1169218544,12582032,Midwest,East North Central,47097779
7467,3883,Illinois,"Bartonville, Illinois","https://en.wikipedia.org/wiki/Bartonville,_Illinois",C,1166534330,12582032,Midwest,East North Central,47097779
7468,3884,Illinois,"Basco, Illinois","https://en.wikipedia.org/wiki/Basco,_Illinois",C,1166534366,12582032,Midwest,East North Central,47097779
7469,3885,Illinois,"Batavia, Illinois","https://en.wikipedia.org/wiki/Batavia,_Illinois",GA,1174933781,12582032,Midwest,East North Central,47097779
7470,3886,Illinois,"Batchtown, Illinois","https://en.wikipedia.org/wiki/Batchtown,_Illinois",C,1166534570,12582032,Midwest,East North Central,47097779
7471,3887,Illinois,"Bath, Illinois","https://en.wikipedia.org/wiki/Bath,_Illinois",C,1166534668,12582032,Midwest,East North Central,47097779
7472,3888,Illinois,"Baylis, Illinois","https://en.wikipedia.org/wiki/Baylis,_Illinois",C,1166534884,12582032,Midwest,East North Central,47097779
7473,3889,Illinois,"Bay View Gardens, Illinois","https://en.wikipedia.org/wiki/Bay_View_Gardens,_Illinois",Start,1166534844,12582032,Midwest,East North Central,47097779
7474,3890,Illinois,"Beach Park, Illinois","https://en.wikipedia.org/wiki/Beach_Park,_Illinois",C,1166535008,12582032,Midwest,East North Central,47097779
7475,3891,Illinois,"Beardstown, Illinois","https://en.wikipedia.org/wiki/Beardstown,_Illinois",C,1176767837,12582032,Midwest,East North Central,47097779
7476,3892,Illinois,"Beaverville, Illinois","https://en.wikipedia.org/wiki/Beaverville,_Illinois",C,1166605678,12582032,Midwest,East North Central,47097779
7477,3893,Illinois,"Beckemeyer, Illinois","https://en.wikipedia.org/wiki/Beckemeyer,_Illinois",C,1167562134,12582032,Midwest,East North Central,47097779
7478,3894,Illinois,"Bedford Park, Illinois","https://en.wikipedia.org/wiki/Bedford_Park,_Illinois",C,1169344672,12582032,Midwest,East North Central,47097779
7479,3895,Illinois,"Beecher, Illinois","https://en.wikipedia.org/wiki/Beecher,_Illinois",C,1167774210,12582032,Midwest,East North Central,47097779
7480,3896,Illinois,"Beecher City, Illinois","https://en.wikipedia.org/wiki/Beecher_City,_Illinois",C,1177923863,12582032,Midwest,East North Central,47097779
7481,3897,Illinois,"Belgium, Illinois","https://en.wikipedia.org/wiki/Belgium,_Illinois",Start,1166606491,12582032,Midwest,East North Central,47097779
7482,3898,Illinois,"Belknap, Illinois","https://en.wikipedia.org/wiki/Belknap,_Illinois",C,1166606578,12582032,Midwest,East North Central,47097779
7483,3899,Illinois,"Belle Prairie City, Illinois","https://en.wikipedia.org/wiki/Belle_Prairie_City,_Illinois",C,1166015331,12582032,Midwest,East North Central,47097779
7484,3900,Illinois,"Belle Rive, Illinois","https://en.wikipedia.org/wiki/Belle_Rive,_Illinois",C,1166606851,12582032,Midwest,East North Central,47097779
7485,3901,Illinois,"Belleville, Illinois","https://en.wikipedia.org/wiki/Belleville,_Illinois",C,1176389703,12582032,Midwest,East North Central,47097779
7486,3902,Illinois,"Bellevue, Illinois","https://en.wikipedia.org/wiki/Bellevue,_Illinois",Start,1166607045,12582032,Midwest,East North Central,47097779
7487,3903,Illinois,"Bellflower, Illinois","https://en.wikipedia.org/wiki/Bellflower,_Illinois",C,1166607096,12582032,Midwest,East North Central,47097779
7488,3904,Illinois,"Bellmont, Illinois","https://en.wikipedia.org/wiki/Bellmont,_Illinois",B,1144054168,12582032,Midwest,East North Central,47097779
7489,3905,Illinois,"Bellwood, Illinois","https://en.wikipedia.org/wiki/Bellwood,_Illinois",C,1173398010,12582032,Midwest,East North Central,47097779
7490,3906,Illinois,"Belvidere, Illinois","https://en.wikipedia.org/wiki/Belvidere,_Illinois",GA,1167622823,12582032,Midwest,East North Central,47097779
7491,3907,Illinois,"Bement, Illinois","https://en.wikipedia.org/wiki/Bement,_Illinois",C,1166607548,12582032,Midwest,East North Central,47097779
7492,3908,Illinois,"Benld, Illinois","https://en.wikipedia.org/wiki/Benld,_Illinois",GA,1178710493,12582032,Midwest,East North Central,47097779
7493,3909,Illinois,"Bensenville, Illinois","https://en.wikipedia.org/wiki/Bensenville,_Illinois",C,1169344770,12582032,Midwest,East North Central,47097779
7494,3910,Illinois,"Benson, Illinois","https://en.wikipedia.org/wiki/Benson,_Illinois",Start,1166608042,12582032,Midwest,East North Central,47097779
7495,3911,Illinois,"Bentley, Illinois","https://en.wikipedia.org/wiki/Bentley,_Illinois",Start,1166015427,12582032,Midwest,East North Central,47097779
7496,3912,Illinois,"Benton, Illinois","https://en.wikipedia.org/wiki/Benton,_Illinois",C,1176494132,12582032,Midwest,East North Central,47097779
7497,3913,Illinois,"Berkeley, Illinois","https://en.wikipedia.org/wiki/Berkeley,_Illinois",C,1179075356,12582032,Midwest,East North Central,47097779
7498,3914,Illinois,"Berlin, Illinois","https://en.wikipedia.org/wiki/Berlin,_Illinois",Start,1166608680,12582032,Midwest,East North Central,47097779
7499,3915,Illinois,"Berwyn, Illinois","https://en.wikipedia.org/wiki/Berwyn,_Illinois",B,1175848125,12582032,Midwest,East North Central,47097779
7500,3916,Illinois,"Bethalto, Illinois","https://en.wikipedia.org/wiki/Bethalto,_Illinois",GA,1170355794,12582032,Midwest,East North Central,47097779
7501,3917,Illinois,"Bethany, Illinois","https://en.wikipedia.org/wiki/Bethany,_Illinois",C,1166609243,12582032,Midwest,East North Central,47097779
7502,3918,Illinois,"Biggsville, Illinois","https://en.wikipedia.org/wiki/Biggsville,_Illinois",C,1166610313,12582032,Midwest,East North Central,47097779
7503,3919,Illinois,"Big Rock, Illinois","https://en.wikipedia.org/wiki/Big_Rock,_Illinois",Start,1166610116,12582032,Midwest,East North Central,47097779
7504,3920,Illinois,"Bingham, Illinois","https://en.wikipedia.org/wiki/Bingham,_Illinois",Start,1166610460,12582032,Midwest,East North Central,47097779
7505,3921,Illinois,"Bishop Hill, Illinois","https://en.wikipedia.org/wiki/Bishop_Hill,_Illinois",C,1168136023,12582032,Midwest,East North Central,47097779
7506,3922,Illinois,"Bismarck, Illinois","https://en.wikipedia.org/wiki/Bismarck,_Illinois",C,1176970152,12582032,Midwest,East North Central,47097779
7507,3923,Illinois,"Blandinsville, Illinois","https://en.wikipedia.org/wiki/Blandinsville,_Illinois",C,1174988519,12582032,Midwest,East North Central,47097779
7508,3924,Illinois,"Bloomingdale, Illinois","https://en.wikipedia.org/wiki/Bloomingdale,_Illinois",C,1173131414,12582032,Midwest,East North Central,47097779
7509,3925,Illinois,"Bloomington, Illinois","https://en.wikipedia.org/wiki/Bloomington,_Illinois",B,1177665935,12582032,Midwest,East North Central,47097779
7510,3926,Illinois,"Blue Island, Illinois","https://en.wikipedia.org/wiki/Blue_Island,_Illinois",B,1175671624,12582032,Midwest,East North Central,47097779
7511,3927,Illinois,"Blue Mound, Illinois","https://en.wikipedia.org/wiki/Blue_Mound,_Illinois",C,1166612823,12582032,Midwest,East North Central,47097779
7512,3928,Illinois,"Bluffs, Illinois","https://en.wikipedia.org/wiki/Bluffs,_Illinois",C,1166613058,12582032,Midwest,East North Central,47097779
7513,3929,Illinois,"Bluford, Illinois","https://en.wikipedia.org/wiki/Bluford,_Illinois",C,1166613599,12582032,Midwest,East North Central,47097779
7514,3930,Illinois,"Bolingbrook, Illinois","https://en.wikipedia.org/wiki/Bolingbrook,_Illinois",C,1173181909,12582032,Midwest,East North Central,47097779
7515,3931,Illinois,"Bondville, Illinois","https://en.wikipedia.org/wiki/Bondville,_Illinois",Start,1166630525,12582032,Midwest,East North Central,47097779
7516,3932,Illinois,"Bone Gap, Illinois","https://en.wikipedia.org/wiki/Bone_Gap,_Illinois",C,1174123014,12582032,Midwest,East North Central,47097779
7517,3933,Illinois,"Bonfield, Illinois","https://en.wikipedia.org/wiki/Bonfield,_Illinois",C,1100514874,12582032,Midwest,East North Central,47097779
7518,3934,Illinois,"Bonnie, Illinois","https://en.wikipedia.org/wiki/Bonnie,_Illinois",C,1166630685,12582032,Midwest,East North Central,47097779
7519,3935,Illinois,"Bourbonnais, Illinois","https://en.wikipedia.org/wiki/Bourbonnais,_Illinois",GA,1175113567,12582032,Midwest,East North Central,47097779
7520,3936,Illinois,"Bowen, Illinois","https://en.wikipedia.org/wiki/Bowen,_Illinois",C,1166631550,12582032,Midwest,East North Central,47097779
7521,3937,Illinois,"Braceville, Illinois","https://en.wikipedia.org/wiki/Braceville,_Illinois",C,1176180027,12582032,Midwest,East North Central,47097779
7522,3938,Illinois,"Bradford, Illinois","https://en.wikipedia.org/wiki/Bradford,_Illinois",C,1166632327,12582032,Midwest,East North Central,47097779
7523,3939,Illinois,"Bradley, Illinois","https://en.wikipedia.org/wiki/Bradley,_Illinois",C,1168624384,12582032,Midwest,East North Central,47097779
